Train;Test
0.024891803041100502
0.01999850571155548
0.017307287082076073
0.019573068246245384
0.013693290762603283
0.013194842264056206
0.011066299863159657
0.014281591400504112
0.012756149284541607
0.014089648611843586
0.00938844308257103
0.012180162593722343
0.012107845395803452
0.011641035787761211
0.016355430707335472
0.011484132148325443
0.008480669930577278
0.010117704048752785
0.013117828406393528
0.009557884186506271
0.009309917688369751
0.010769552551209927
0.010273180902004242
0.008447290398180485
0.007628144696354866
0.00809311494231224
0.006068337708711624
0.011296601966023445
0.009671648032963276
0.006766438018530607
