Train;Test
0.041306041181087494
0.03741304576396942
0.026286263018846512
0.02026829868555069
0.0250269565731287
0.02673953026533127
0.022160759195685387
0.025101492181420326
0.018023623153567314
0.02290073223412037
0.019706252962350845
0.02415553666651249
0.025071270763874054
0.016147779300808907
0.01674872636795044
0.016545547172427177
0.013312711380422115
0.016800737008452415
0.015514206141233444
0.015592820011079311
0.01274859718978405
0.013128974474966526
0.015617665834724903
0.014155035838484764
0.015278046019375324
0.021708009764552116
0.014714095741510391
0.013852252624928951
0.013795657083392143
0.012627174146473408
0.01274259202182293
0.013572793453931808
0.012349838390946388
0.013026164844632149
0.01186089962720871
0.012166648171842098
0.012350737117230892
0.011929049156606197
0.011745872907340527
0.011728399433195591
