Train;Test
0.04812626913189888
0.03059091791510582
0.023472493514418602
0.027753368020057678
0.019034653902053833
0.021400053054094315
0.018760088831186295
0.01925932615995407
0.023625792935490608
0.01572887971997261
0.021098913624882698
0.01985495537519455
0.02312902733683586
0.021573377773165703
0.01966770365834236
0.01535775139927864
0.02420966699719429
0.018344221636652946
0.013332492671906948
0.015025878325104713
0.013942567631602287
0.013989097438752651
0.01366033311933279
0.017097096890211105
0.013777787797152996
0.015299616381525993
0.016094142571091652
0.013144712895154953
0.013011232949793339
0.011366194114089012
0.011898117139935493
0.01262612547725439
0.011472797952592373
0.012646430172026157
0.011277927085757256
0.011388450860977173
0.010954020544886589
0.011075973510742188
0.01091927383095026
0.010842683725059032
