Train;Test
0.015237579122185707;0.014966115355491638
0.016262540593743324;0.016088008880615234
0.016223430633544922;0.01605793461203575
0.016988923773169518;0.016930384561419487
0.014752550981938839;0.014492656104266644
0.014637347310781479;0.014364947564899921
0.014299290254712105;0.013979123905301094
0.014274380169808865;0.013934527523815632
